Pallas                                                                                                                                                          
20090401
20110510
integrated           200.00000           600.00000
 1
 Numb    
          30
         0         0         0         0          7.150          8.290          9.560         11.090         12.860         14.910         17.300         19.940         23.130         26.830         31.120         35.880         41.620         48.270         55.990         64.950         74.870         86.840        100.700        116.100        134.600        156.200        181.200        208.900        242.300        281.000        324.000        375.800        433.200        502.500          0.000
      2009         4         7         2      0.155E+02      0.365E-07      0.178E-12     0.000
      2009         4         7         3      0.212E+02      0.517E-07      0.255E-12     0.000
      2009         4         7         4      0.270E+02      0.660E-07      0.326E-12     0.000
      2009         4         7         5      0.256E+02      0.623E-07      0.308E-12     0.000
      2009         4         7         6      0.231E+02      0.557E-07      0.274E-12     0.000
      2009         4         7         7      0.208E+02      0.495E-07      0.242E-12     0.000
      2009         4         7         8      0.215E+02      0.515E-07      0.253E-12     0.000
      2009         4         7         9      0.226E+02      0.542E-07      0.265E-12     0.000
      2009         4         7        10      0.243E+02      0.574E-07      0.279E-12     0.000
      2009         4         7        11      0.246E+02      0.596E-07      0.294E-12     0.000
      2009         4         7        12      0.257E+02      0.607E-07      0.295E-12     0.000
      2009         4         7        13      0.260E+02      0.615E-07      0.299E-12     0.000
      2009         4         7        14      0.252E+02      0.602E-07      0.295E-12     0.000
      2009         4         7        15      0.249E+02      0.600E-07      0.295E-12     0.000
      2009         4         7        16      0.250E+02      0.595E-07      0.291E-12     0.000
      2009         4         7        17      0.259E+02      0.629E-07      0.310E-12     0.000
      2009         4         7        18      0.236E+02      0.562E-07      0.274E-12     0.000
      2009         4         7        19      0.222E+02      0.531E-07      0.261E-12     0.000
      2009         4         7        20      0.219E+02      0.515E-07      0.251E-12     0.000
      2009         4         7        21      0.232E+02      0.550E-07      0.269E-12     0.000
      2009         4         7        22      0.233E+02      0.554E-07      0.272E-12     0.000
      2009         4         7        23      0.235E+02      0.558E-07      0.273E-12     0.000
      2009         4         8         0      0.236E+02      0.548E-07      0.265E-12     0.000
      2009         4         8         1      0.241E+02      0.552E-07      0.265E-12     0.000
      2009         4         8         2      0.233E+02      0.548E-07      0.268E-12     0.000
      2009         4         8         3      0.234E+02      0.543E-07      0.262E-12     0.000
      2009         4         8         4      0.253E+02      0.599E-07      0.292E-12     0.000
      2009         4         8         5      0.273E+02      0.634E-07      0.306E-12     0.000
      2009         4         8         6      0.267E+02      0.631E-07      0.309E-12     0.000
      2009         4         8         7      0.258E+02      0.610E-07      0.298E-12     0.000
      2009         4         8         8      0.262E+02      0.620E-07      0.302E-12     0.000
      2009         4         8         9      0.254E+02      0.598E-07      0.291E-12     0.000
      2009         4         8        10      0.251E+02      0.592E-07      0.289E-12     0.000
